Date,Location,AlertCount,AlertLevel,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
20/03/16,Brisbane,0,-1,21.2,29.7,0.2,7.6,6.3,SE,28,SW,ESE,6,11,65,56,1012.7,1009.6,5,4,25.1,28.8,No,No
21/03/16,Brisbane,0,-1,21.2,28.9,0,5,6.5,ESE,31,S,ESE,7,15,61,55,1012.8,1008.8,2,7,26.4,27.1,No,No
22/03/16,Brisbane,0,-1,19,28.8,0,6.4,10.5,E,28,S,ESE,7,11,57,52,1013.4,1011,1,2,24.6,26.9,No,No
23/03/16,Brisbane,0,-1,19,29.4,0.4,7,10.8,E,22,S,ENE,4,13,64,48,1017.5,1014.5,4,2,24.3,27.8,No,Yes
24/03/16,Brisbane,0,-1,19.9,30.1,2.8,7.2,8.3,NE,26,SSW,ENE,6,11,63,59,1021.4,1017.5,6,3,25.5,27,Yes,No
25/03/16,Brisbane,0,-1,19.2,30.4,0,4.6,11.1,ENE,22,WSW,ENE,2,9,62,49,1020.1,1015.9,2,1,25.5,28.1,No,No
26/03/16,Brisbane,0,-1,19.4,30.8,0,6.4,9.6,ENE,24,SW,ENE,4,13,60,50,1017.7,1013.8,5,5,25.8,29.1,No,Yes
27/03/16,Brisbane,0,-1,19.9,25.7,3.4,6.6,0.2,WSW,15,SW,NA,6,0,75,71,1017.6,1015.5,7,8,23.3,25.1,Yes,No
28/03/16,Brisbane,0,-1,19.5,28.9,0.4,2,9.9,NE,20,WSW,NE,7,9,75,59,1019.4,1016.3,3,3,24.4,27.2,No,No
29/03/16,Brisbane,0,-1,19.3,30.7,0.2,4.4,10.8,NE,20,SSW,NE,6,9,67,53,1019.6,1015.9,1,1,25.9,28.9,No,No
30/03/16,Brisbane,0,-1,19.5,31.9,0,8,8.3,WNW,24,N,NE,6,7,60,55,1017.4,1013.5,3,3,26.9,28.5,No,Yes
31/03/16,Brisbane,0,-1,20,31.9,26.4,7.2,10.6,E,22,SW,E,4,7,69,56,1016.8,1013.3,2,2,25.3,29,Yes,No
01/04/16,Brisbane,0,-1,19.5,29.5,0,5.4,10.7,ENE,22,W,E,4,13,58,58,1019.6,1016.4,1,4,25.4,27.1,No,No
02/04/16,Brisbane,0,-1,19.9,30.4,0,5,10.1,ENE,22,WSW,NE,6,7,69,51,1019.9,1016,2,1,25.3,29.6,No,No
03/04/16,Brisbane,0,-1,19.6,30.1,0,5,10.8,E,26,W,ESE,6,11,68,52,1020.1,1017.9,2,2,25.3,28.5,No,No
04/04/16,Brisbane,0,-1,21.4,30,0,7.2,8.6,SE,37,SSE,ESE,11,17,60,38,1020,1016.4,3,4,26.4,28.7,No,No
05/04/16,Brisbane,0,-1,18.9,29.1,0,8,10.7,E,33,SSW,ESE,6,15,56,42,1019.7,1016.8,2,2,25.9,27.7,No,No
06/04/16,Brisbane,0,-1,18,29.6,0,7,10.8,ENE,20,SSW,ENE,6,11,59,50,1021.1,1017.5,1,1,24.8,28.1,No,No
07/04/16,Brisbane,0,-1,18.5,30.8,0,4.4,10.2,NE,22,SW,ENE,4,9,68,48,1020.5,1017,1,3,24.8,28.9,No,No
08/04/16,Brisbane,0,-1,20.1,29.8,0,7.2,7.1,ENE,17,N,ENE,2,7,65,54,1021.5,1018.8,7,6,26.7,28.6,No,No
09/04/16,Brisbane,0,-1,19.4,30.1,0,4.6,9.5,E,20,NW,ENE,2,9,72,53,1021.7,1018.9,1,1,25.9,28.4,No,No
10/04/16,Brisbane,0,-1,19.1,29.7,0,5,9.8,ENE,22,WNW,NNE,6,9,61,58,1021.1,1017.1,1,1,26.2,28.7,No,No
11/04/16,Brisbane,0,-1,21.7,30.5,0,5,0.7,W,19,WNW,S,2,4,69,44,1017.9,1014.6,8,7,25.8,29,No,No
12/04/16,Brisbane,0,-1,20.3,27.6,0,3.2,2.5,E,24,ESE,SE,13,6,72,57,1019.4,1016.8,7,6,25,26.2,No,No
13/04/16,Brisbane,0,-1,18.8,28.5,0,4.8,10,SSE,35,SSE,ESE,7,17,59,46,1022.4,1020.7,2,1,25.4,27.1,No,Yes
14/04/16,Brisbane,0,-1,18.8,27.3,1.4,7.2,5.1,ESE,41,SSE,ESE,11,17,76,51,1025.4,1023.4,6,6,22.3,25.3,Yes,No
15/04/16,Brisbane,1,m,16.8,26.5,0.6,6.4,6.1,ESE,28,SSW,W,7,4,55,68,1024.7,1021.3,2,7,22.8,23,No,No
16/04/16,Brisbane,1,m,15.9,27.3,0.4,4.2,6.3,ESE,19,SW,E,6,11,59,56,1020.7,1017.1,6,7,22.7,24.9,No,No
17/04/16,Brisbane,1,m,17.6,28.2,0,3.8,7.4,ENE,24,WSW,E,6,11,69,52,1019.4,1015.5,6,5,22,26.5,No,No
18/04/16,Brisbane,1,m,17.6,28.3,0,3,10.4,E,22,SSW,E,6,9,59,55,1018.7,1015.3,1,3,24.3,25.4,No,No
19/04/16,Brisbane,1,m,17.7,28.7,0,6.4,9.1,E,20,SW,ENE,6,7,61,56,1020.3,1017.5,6,7,23.6,26,No,No
20/04/16,Brisbane,1,m,17.2,30.1,0,4,9.8,E,24,WSW,E,7,11,64,57,1022,1019.2,1,2,23.3,26.7,No,No
21/04/16,Brisbane,1,m,17.9,27.7,0,5.2,6.5,SE,20,WSW,SSE,6,7,66,81,1022.1,1018.6,5,7,23.7,22.7,No,Yes
22/04/16,Brisbane,0,-1,18.5,30.4,4,3.4,10.2,ENE,19,SSW,ENE,6,9,69,55,1019.9,1015.3,1,1,23.9,28.2,Yes,No
23/04/16,Brisbane,0,-1,19.1,30.1,0,5.2,9.4,ESE,22,WSW,E,6,11,66,51,1018,1015.2,1,3,24.1,27.1,No,No
24/04/16,Brisbane,0,-1,18.6,28.4,0,6.2,9.7,SSE,41,SSW,SE,7,7,45,42,1021,1019.9,1,2,23.9,26,No,No
25/04/16,Brisbane,0,-1,16.7,27.6,0,9,8.1,SSE,48,SSW,SE,9,17,55,53,1024.4,1022.6,2,7,23.1,24,No,Yes
26/04/16,Brisbane,0,-1,17.2,26.9,1.8,5.4,7.5,ESE,44,S,ESE,4,13,65,54,1024.7,1022.7,5,4,23,25.2,Yes,No
27/04/16,Brisbane,0,-1,17.5,27.1,0,5.4,5.3,ESE,31,SE,ESE,9,9,57,64,1024.2,1021.3,3,7,24.2,24.3,No,Yes
28/04/16,Brisbane,0,-1,17.3,28.3,1.4,4,6.6,ENE,26,W,E,7,6,76,70,1024,1021.6,7,7,22.6,23.9,Yes,No
29/04/16,Brisbane,0,-1,17.3,25.6,0.6,4.4,0.7,E,20,SSW,E,2,9,85,74,1024.5,1020.3,7,7,19.5,23.9,No,Yes
30/04/16,Brisbane,0,-1,19.4,29.3,2.6,0,5.9,ENE,19,W,ENE,6,11,79,61,1022,1018,7,4,23.5,27.4,Yes,Yes
01/05/16,Brisbane,0,-1,21.9,24.6,1.4,3.8,0.8,E,15,SSE,W,4,4,92,88,1019.6,1015.6,7,7,22.4,22.8,Yes,Yes
02/05/16,Brisbane,0,-1,19.3,27.4,15,1.2,3.6,E,17,WSW,E,4,9,88,69,1017.1,1013.2,7,7,22.1,25.9,Yes,Yes
03/05/16,Brisbane,0,-1,19.2,29.6,10.6,3.4,8,NW,19,SW,W,4,7,79,47,1014.5,1010.2,6,3,23.6,29.3,Yes,No
04/05/16,Brisbane,0,-1,17.4,28.9,0,2.8,9.1,ESE,26,WSW,ENE,6,11,58,46,1017,1014.4,2,1,22.7,26.1,No,No
05/05/16,Brisbane,0,-1,16,28,0,5.2,10.1,ENE,24,WSW,E,6,9,69,51,1021,1017.5,1,1,20.9,26.3,No,No
06/05/16,Brisbane,0,-1,16.4,28.5,0,4,9.8,NE,19,SSW,ENE,6,7,74,56,1020.1,1016.9,5,4,21.6,26.2,No,No
07/05/16,Brisbane,0,-1,17.1,27.7,0,4.6,8.8,ESE,24,SSW,E,6,11,74,48,1020.5,1017.5,3,2,21.9,25.1,No,No
08/05/16,Brisbane,0,-1,16.1,27.3,0,4,10.2,ENE,20,SW,ENE,4,9,67,59,1019.9,1015.9,3,4,21.9,26,No,No
09/05/16,Brisbane,0,-1,18.1,28.2,0.6,3.2,9.1,N,24,SW,NE,4,11,85,66,1016.3,1012.3,7,7,20.9,25.8,No,No
10/05/16,Brisbane,0,-1,20.9,28.4,0,4.6,2.7,W,30,NNE,W,2,11,73,55,1012,1010,7,6,24.3,26.6,No,No
11/05/16,Brisbane,0,-1,18.6,25.6,0,6.2,3.2,WSW,19,WSW,SE,7,6,57,27,1017.1,1015.8,7,5,19.8,24.3,No,No
12/05/16,Brisbane,0,-1,9.3,26.4,0,4,10.5,WNW,28,WSW,W,9,15,36,24,1019.2,1016.8,0,0,19.7,25.6,No,No
13/05/16,Brisbane,2,m,12,27,0,7.4,10,SSW,17,SW,ENE,6,9,48,45,1022.8,1020.3,1,1,20.3,25.4,No,No
14/05/16,Brisbane,2,m,14.7,26.9,0,4,9.6,ENE,19,SW,NE,6,6,71,47,1023.9,1020.8,1,1,20,25.8,No,No
15/05/16,Brisbane,2,m,13.6,27.3,0,2.6,10.1,ENE,19,SSW,NE,6,7,75,39,1022,1017.5,1,1,19.7,25.8,No,No
16/05/16,Brisbane,2,m,13.1,28.1,0,3,9.9,NE,17,W,NE,6,9,65,39,1021,1018.4,4,1,18.7,25.9,No,No
17/05/16,Brisbane,2,m,14.6,28,0,4.6,9.9,NE,17,SW,NE,4,7,70,51,1021.2,1017,3,5,20.5,26.4,No,No
18/05/16,Brisbane,2,m,14.3,27.7,0,3.2,9.8,ENE,19,SSW,NE,2,11,71,50,1019,1015.4,2,3,20.9,26.1,No,No
19/05/16,Brisbane,2,m,15.8,27.7,0,2.4,7.1,SSW,19,SW,SSW,2,4,76,48,1018.1,1013.9,6,7,19.8,26.1,No,No
20/05/16,Brisbane,16,m,13,29.2,0,4,10,W,19,SSW,NE,6,9,41,29,1019.8,1017.1,0,1,21.3,26.9,No,No
21/05/16,Brisbane,16,m,14.9,26.6,0,4.8,8.6,E,26,SSW,SE,6,11,59,57,1025.7,1022.1,2,7,21.3,24.4,No,No
22/05/16,Brisbane,16,m,17.6,26.5,0,3.8,6.7,ENE,19,S,NNE,4,7,67,52,1024.6,1021.3,6,1,21.1,25.2,No,No
23/05/16,Brisbane,16,m,14.7,28.1,0,3.2,8.8,NE,19,SSW,NNE,2,6,72,47,1020.9,1015,4,2,20.4,27.3,No,No
24/05/16,Brisbane,16,m,15.6,27.4,0,4,9.7,NE,19,S,NNE,6,7,54,34,1018,1015,1,1,22.4,25.3,No,No
25/05/16,Brisbane,16,m,11.7,25.6,0,5.4,10,NE,17,SSW,ENE,4,7,38,22,1018.3,1015.4,1,2,17.9,24.6,No,No
26/05/16,Brisbane,16,m,9.6,28.2,0,4.2,9.1,NE,24,NA,NE,0,11,51,47,1015.7,1007.5,3,1,16.8,26.5,No,No
27/05/16,Brisbane,0,-1,16.8,25.6,0,3.6,8.5,W,46,WNW,W,17,20,62,38,1008.6,1006.2,4,1,22.1,25,No,No
28/05/16,Brisbane,0,-1,11.2,23.6,0,3,9.6,W,44,W,W,9,22,42,29,1013.6,1010.3,1,1,18.1,22.7,No,No
29/05/16,Brisbane,0,-1,11.9,23.8,0,17,9.5,W,22,W,SW,9,2,43,24,1019,1016.2,0,3,16.7,23,No,No
30/05/16,Brisbane,0,-1,9.6,23.7,0,3.4,9.4,ENE,20,WSW,ENE,6,9,53,43,1024.1,1021.4,1,1,15.8,22,No,No
31/05/16,Brisbane,0,-1,11.3,24.9,0,2.8,6.1,ESE,22,SW,ESE,6,11,64,52,1026.9,1023.6,5,6,16.8,21.8,No,No
01/06/16,Brisbane,0,-1,15.5,22.4,0,4.4,0,SSE,19,SW,ESE,4,7,66,55,1025.9,1022.8,7,7,17.5,21.3,No,No
02/06/16,Brisbane,0,-1,15.7,20.6,0,3.8,2.1,ESE,22,S,ESE,6,7,77,70,1024,1021.2,6,6,18.8,19.7,No,Yes
03/06/16,Brisbane,0,-1,15.1,21.2,1.2,1,1.4,ENE,17,WSW,ESE,4,6,84,76,1022.9,1018.4,7,7,17.4,21,Yes,Yes
04/06/16,Brisbane,0,-1,17.4,21.6,48.6,3.2,0,NE,41,E,NNE,19,6,93,88,1010.8,1006,8,8,19.7,21,Yes,Yes
05/06/16,Brisbane,0,-1,14.6,19.5,88.2,2.6,8.2,W,63,W,W,19,26,65,60,1001.1,999.2,1,6,16.8,17.5,Yes,No
06/06/16,Brisbane,0,-1,14,18.7,0,7.2,5.2,W,48,W,W,13,15,53,48,1007,1005,6,5,15.6,18.3,No,No
07/06/16,Brisbane,0,-1,10.4,22.4,0,3.2,9.8,W,35,WNW,W,7,15,50,33,1012.5,1008.7,0,1,17.3,22,No,No
08/06/16,Brisbane,0,-1,12.9,24,0,5.6,9.8,WNW,30,WSW,W,9,7,48,34,1015.4,1013.1,0,1,18.5,23.6,No,No
09/06/16,Brisbane,0,-1,11.3,28.1,0,4.8,9.8,NE,15,SW,ENE,2,7,57,36,1015.4,1012.2,0,1,18.9,26,No,No
10/06/16,Brisbane,0,-1,17.2,25.2,0,4.2,9.9,W,31,WSW,W,11,11,47,33,1019.4,1018.3,1,3,20.1,24.6,No,No
11/06/16,Brisbane,0,-1,12.8,23.7,0,5.6,8.9,SW,15,SW,WSW,4,6,63,42,1023.5,1020.6,5,4,16.9,23,No,No
12/06/16,Brisbane,0,-1,13.5,21.8,0,3.4,0.5,SSE,31,SW,SE,4,15,66,62,1030,1029.1,7,7,16.6,19.9,No,Yes
13/06/16,Brisbane,0,-1,13.7,20.6,1.2,2.6,3.4,E,39,SW,SE,7,13,83,70,1033.9,1031.5,6,5,16.1,18.6,Yes,Yes
14/06/16,Brisbane,0,-1,14.3,23,2,3.2,7.1,E,28,SW,SE,4,13,84,56,1032.7,1029.4,4,5,17.9,21.8,Yes,Yes
15/06/16,Brisbane,0,-1,14,21.4,1.6,0.8,5.3,SE,30,SSE,ESE,7,11,84,65,1029.7,1026.9,6,5,17.6,20.2,Yes,Yes
16/06/16,Brisbane,0,-1,15.4,23.2,2.4,3.6,3.2,E,26,NA,E,0,9,72,47,1025.7,1021.3,7,7,18.2,21.5,Yes,No
17/06/16,Brisbane,0,-1,11.4,22.9,0,2.8,5.2,NE,17,WSW,NE,4,7,72,56,1022.2,1018.7,5,6,16.1,22.5,No,No
18/06/16,Brisbane,0,-1,14,22.5,0,2,1.8,W,11,WSW,NE,4,6,82,71,1021.4,1017.1,6,7,17.5,21.7,No,Yes
19/06/16,Brisbane,0,-1,17.4,22.5,3.8,1,0,NE,31,NE,NE,11,7,83,94,1014.1,1009.2,8,8,21.7,20.5,Yes,Yes
20/06/16,Brisbane,0,-1,15.8,20.5,110.6,7.2,9.8,W,37,WNW,WNW,9,19,56,49,1010,1008.2,1,5,18.3,19.7,Yes,No
21/06/16,Brisbane,0,-1,14.6,20.6,0.2,8,7.4,W,37,WNW,WNW,17,7,57,47,1014.1,1010.8,3,7,16.1,19.8,No,No
22/06/16,Brisbane,0,-1,13.1,21.5,0,2.2,1.8,WNW,35,E,WNW,2,13,71,50,1013.2,1011.1,7,6,14.9,20.3,No,Yes
23/06/16,Brisbane,0,-1,13.9,19,2.4,2.8,0.2,W,26,W,W,6,6,83,64,1016,1012.6,7,7,14.8,18.2,Yes,No
24/06/16,Brisbane,1,m,14.7,23.5,0,2,7,W,59,NW,W,4,17,69,53,1012.8,1009.1,7,5,18.9,22.5,No,No
25/06/16,Brisbane,1,m,9.4,18.1,0.2,7.6,9.8,WSW,46,WSW,W,7,6,46,32,1019.2,1016.9,1,0,13.6,18,No,No
26/06/16,Brisbane,1,m,6.6,17.3,0,3.8,1.6,WSW,13,SW,E,4,4,68,47,1021.9,1017.3,6,7,9.9,17,No,No
27/06/16,Brisbane,1,m,9.7,17.4,1,1.2,3.9,W,43,SE,WNW,2,9,88,62,1017.3,1014.5,7,1,13.4,16.7,No,Yes
28/06/16,Brisbane,1,m,8.6,18.5,1.2,4.4,9.8,WNW,39,W,W,13,11,55,41,1021.4,1019.9,1,1,11.5,18.3,Yes,No
29/06/16,Brisbane,1,m,8.6,21.7,0.2,4,9.9,W,19,SW,SW,6,6,59,42,1026.6,1023.6,0,1,13.9,21.4,No,No
30/06/16,Brisbane,1,m,8.3,22.4,0,2.6,9.2,WSW,15,SW,NE,7,6,71,52,1024.6,1020.2,2,1,12.8,20.2,No,No
01/07/16,Brisbane,5,m,10.9,22.6,0,2.4,9.6,WNW,35,S,WNW,4,15,62,32,1020.6,1017.4,0,1,17.1,21.7,No,No
02/07/16,Brisbane,5,m,8.7,21.6,0,5.4,9.8,WSW,15,SW,WSW,6,4,51,31,1024.9,1022.7,0,0,14.2,21.2,No,No
03/07/16,Brisbane,5,m,7.2,22.1,0,2.8,9.9,NE,13,SW,ENE,6,6,65,40,1027.5,1023.1,1,1,12.3,21.8,No,No
04/07/16,Brisbane,5,m,8.8,22.7,0,4,8.9,NE,20,SSW,NE,4,9,73,52,1023.7,1018.8,4,1,13.7,21.5,No,Yes
05/07/16,Brisbane,5,m,13.6,19.4,2,1.4,1,WSW,26,WSW,NE,7,6,93,86,1015.9,1011.5,7,7,16.1,18.7,Yes,Yes
06/07/16,Brisbane,5,m,10.9,16.6,6.8,2,9.7,W,50,W,W,17,22,56,46,1016.1,1012.4,1,1,12.9,16,Yes,No
07/07/16,Brisbane,5,m,11.2,20.2,0.2,6.6,9.7,W,39,W,WNW,17,15,58,48,1014.8,1013.3,1,0,16.1,19.6,No,No
08/07/16,Brisbane,0,-1,10.4,23.1,0,4,9.8,W,24,WSW,W,7,11,63,46,1018.6,1015.1,1,1,16.5,22.3,No,No
09/07/16,Brisbane,0,-1,10.2,23,0,3.4,9.6,SSW,17,SW,WSW,4,4,67,41,1020.9,1018.2,0,1,16.4,22.4,No,No
10/07/16,Brisbane,0,-1,10.7,23.6,0,4.2,9.4,ESE,20,SW,E,6,9,65,49,1023.8,1020.4,1,1,15.6,21.7,No,No
11/07/16,Brisbane,0,-1,11.8,21.3,0,2.6,2.1,ENE,13,SSW,NE,4,6,87,73,1022.2,1017.5,7,6,15.4,20.5,No,No
12/07/16,Brisbane,0,-1,13.5,23.5,0,0.4,2.7,W,20,SE,WSW,2,2,90,65,1018.9,1014.8,7,7,16.9,22.9,No,No
13/07/16,Brisbane,0,-1,16.8,21.1,0.2,3.2,3.1,WNW,31,W,W,11,15,48,27,1021,1020.2,7,8,17.1,19.9,No,No
14/07/16,Brisbane,0,-1,11.7,17.8,0,6,0.1,WSW,19,SW,SSW,6,4,37,46,1027.9,1025.7,8,8,14.9,17.5,No,No
15/07/16,Brisbane,0,-1,12.2,18.9,0,3.2,0,SE,24,SSW,SE,6,11,75,67,1027.7,1024.7,7,7,14,17.8,No,No
16/07/16,Brisbane,0,-1,14,18.2,0,3,0,SE,24,S,S,6,4,63,87,1028.2,1026.5,8,8,17.2,15.6,No,Yes
17/07/16,Brisbane,0,-1,14.3,23.1,12.6,1.4,3,E,24,SW,ESE,4,9,87,68,1027.5,1024.5,7,7,17.4,21.1,Yes,Yes
18/07/16,Brisbane,0,-1,15.6,23.5,6,2.4,6.8,NE,17,SW,ENE,4,9,87,60,1026.6,1023.5,5,3,18.1,23,Yes,No
19/07/16,Brisbane,0,-1,15.6,24.7,0.4,2.6,8.2,ENE,19,SW,NE,4,7,97,58,1024.6,1020.6,1,1,16.4,23.6,No,No
20/07/16,Brisbane,0,-1,14.4,25.6,0,2.4,8.9,NNE,17,SW,NNE,4,7,78,63,1022.7,1018.4,2,3,18.6,24.3,No,No
21/07/16,Brisbane,0,-1,14.8,27.1,0,3.2,8.7,NW,15,ENE,NE,2,6,79,56,1019.1,1015,7,2,20.6,25.9,No,No
22/07/16,Brisbane,5,m,15.8,27.6,0,2.8,9.1,NNE,20,WSW,NE,4,7,96,61,1016.6,1010.9,1,1,18.1,25.7,No,No
23/07/16,Brisbane,5,m,18,29.1,0,3.2,9.7,W,46,NW,WNW,6,17,58,36,1009.7,1007.4,1,1,26.2,28.8,No,No
24/07/16,Brisbane,5,m,13.3,22.8,0,8,10.1,W,19,WSW,ENE,4,9,35,39,1016.9,1012.9,2,1,17.7,21.1,No,No
25/07/16,Brisbane,5,m,12.7,23,0,4,10,W,26,WSW,WNW,7,9,43,30,1018.8,1015.1,1,3,16.9,21.4,No,No
26/07/16,Brisbane,5,m,13.1,19.4,0,6,1.6,W,22,WNW,WNW,9,6,44,37,1019.6,1016.2,7,6,15.9,18.3,No,No
27/07/16,Brisbane,5,m,14.4,20.3,0,3.6,1.8,WNW,28,W,W,11,11,41,36,1018.7,1016.6,7,6,16.6,20.1,No,No
28/07/16,Brisbane,5,m,9.2,22.6,0,3.2,9.5,WSW,19,SW,E,6,6,47,38,1024.2,1021.5,0,1,15.8,21.8,No,No
29/07/16,Brisbane,1,m,9.2,24,0,4,9.8,NW,15,SW,NNE,7,6,59,38,1024,1019.4,1,1,14.7,22.8,No,No
30/07/16,Brisbane,1,m,8.5,23.4,0,2.4,10.2,ENE,19,SW,E,6,4,56,27,1021.4,1018.1,0,0,15.7,22.6,No,No
31/07/16,Brisbane,1,m,8.5,24.5,0,4.2,10,NE,15,SW,NE,6,6,58,39,1021.3,1016.5,0,0,14.8,23.9,No,No
01/08/16,Brisbane,1,m,9.1,25.6,0,2.6,10,ENE,15,WSW,NE,6,4,63,31,1019.2,1014.7,0,0,14.2,24.9,No,No
02/08/16,Brisbane,1,m,12.6,23.8,0,4,2.3,NNW,22,SSE,NW,2,6,72,63,1015,1010.5,7,7,16.6,22.3,No,Yes
03/08/16,Brisbane,1,m,13.8,19.3,8.6,2,10.2,NA,22,W,WNW,7,22,67,47,1009.8,1007.4,5,2,16.2,17.4,Yes,No
04/08/16,Brisbane,1,m,11.7,20.8,0.8,6.8,4.4,WSW,41,SW,S,11,13,64,54,1014.3,1016.4,7,7,17.5,18.8,No,No
05/08/16,Brisbane,4,m,11.6,20.9,0.2,4,9.1,SSW,30,SSW,SE,9,11,59,42,1024.8,1022.8,1,3,16.7,20.4,No,No
06/08/16,Brisbane,4,m,10.9,22.4,0,3.8,9.6,E,20,SW,SSE,6,6,70,49,1025.7,1023.1,4,2,15.3,22,No,No
07/08/16,Brisbane,4,m,10.8,22.4,0,3.8,9.6,E,22,SW,ENE,4,11,77,53,1026.2,1022.4,4,5,14.4,20.4,No,No
08/08/16,Brisbane,4,m,12.6,22.8,0,4,9,E,20,SSW,E,6,7,68,55,1024.5,1021.2,1,6,16.8,20.4,No,No
09/08/16,Brisbane,4,m,10.1,23.3,0,2.8,9.8,NNW,19,SSW,NE,4,7,69,41,1024.5,1021.1,1,1,15.9,21.8,No,No
10/08/16,Brisbane,4,m,11.2,24.4,0,3.6,9.9,ENE,20,WSW,NE,4,9,66,54,1023.4,1019.4,1,2,16.5,22.6,No,No
11/08/16,Brisbane,4,m,11.8,26.4,0,3.6,7.8,WSW,31,NNE,NW,4,9,61,41,1021.4,1016.8,3,6,20.1,24.7,No,Yes
12/08/16,Brisbane,9,m,13.4,22.7,5,3.4,10,SE,22,SW,E,6,7,71,52,1022,1019.8,1,1,17.4,22.1,Yes,No
13/08/16,Brisbane,9,m,11.6,23.7,0,4,10.2,WNW,22,WSW,NW,7,9,75,30,1023.6,1019.1,6,1,16.5,23,No,No
14/08/16,Brisbane,9,m,10,23.6,0,3.6,10.2,E,24,SW,ENE,6,11,56,38,1026.5,1023.4,1,1,16,22.5,No,No
15/08/16,Brisbane,9,m,12,22.7,0.2,5.6,8.6,E,37,SW,ESE,4,17,75,53,1029.6,1027.3,6,4,14.7,21,No,No
16/08/16,Brisbane,9,m,11.5,22.9,0.2,5.4,10.4,E,28,W,ESE,6,13,65,42,1030.6,1027.1,1,1,17.5,21.3,No,No
17/08/16,Brisbane,9,m,10.7,22.7,0,6,9.2,E,24,SW,E,6,9,66,48,1027.3,1023,5,1,15.3,22.4,No,No
18/08/16,Brisbane,9,m,11.8,21.4,1,3.6,3,SE,20,WNW,NE,6,4,87,58,1025,1021.5,6,4,13.9,20.5,No,No
19/08/16,Brisbane,0,-1,11.4,23.3,0.4,4.4,8.4,ENE,24,W,ENE,4,11,77,42,1023.5,1019.1,5,2,16.5,22.1,No,No
20/08/16,Brisbane,0,-1,12.5,25.3,0,1.8,7.3,ENE,20,NE,NE,2,9,69,70,1019.3,1015.2,1,5,20.6,22.1,No,Yes
21/08/16,Brisbane,0,-1,9.1,22.9,4.4,4.4,10.8,E,19,W,ENE,7,9,47,44,1020.6,1016.8,1,1,15.3,21,Yes,No
22/08/16,Brisbane,0,-1,11.4,24.5,0.2,3.4,9.7,NE,28,WSW,NE,4,11,72,56,1018.5,1014.2,5,3,16.6,22.4,No,No
23/08/16,Brisbane,0,-1,16.6,26.3,0,3.6,9.1,NE,20,N,ENE,6,9,62,57,1014.5,1011.3,1,4,22.7,24.6,No,No
24/08/16,Brisbane,0,-1,19.4,21.8,1,4.4,0,NE,24,N,SSW,2,6,89,88,1008.3,1007,7,8,21.1,17.1,No,Yes
25/08/16,Brisbane,0,-1,14.2,20.8,9.6,2.4,9.9,WNW,50,W,W,19,11,57,40,1011.6,1010.6,1,1,15.9,20.3,Yes,No
26/08/16,Brisbane,0,-1,9.1,21,0,7.2,9.9,W,28,WSW,ENE,6,2,54,42,1017.8,1014,1,3,15.5,19.6,No,No
27/08/16,Brisbane,0,-1,10.2,21.8,0,5.2,11,W,24,SW,WSW,7,7,43,27,1020.5,1017.9,1,1,15.8,21,No,No
28/08/16,Brisbane,0,-1,9.6,23.7,0,5.2,11,W,19,SW,ENE,7,2,53,36,1024.3,1020.9,0,1,16.6,23.2,No,No
29/08/16,Brisbane,0,-1,11,23.7,0,4.4,10.8,ENE,24,SW,NE,6,11,65,48,1026.6,1024,1,1,17.4,22.3,No,No
30/08/16,Brisbane,0,-1,12.5,23.3,0,4.4,10.3,NE,24,NA,NE,0,9,66,45,1028.8,1025.9,7,5,19.7,22.2,No,No
31/08/16,Brisbane,0,-1,11.9,23.7,0,5.8,4.4,NE,20,SW,NE,4,7,68,60,1027.1,1021.8,6,7,18.3,21.4,No,No
01/09/16,Brisbane,0,-1,14.2,26.1,0,1.8,7.5,NE,28,WSW,ENE,2,11,69,57,1021.5,1016.8,4,5,20.3,23.6,No,No
02/09/16,Brisbane,0,-1,18.8,25.6,0,5,7.6,NNE,33,NNE,NNE,7,11,66,64,1016,1010.2,6,3,23.2,24.4,No,Yes
03/09/16,Brisbane,0,-1,16.2,23.2,9.6,6.4,10.7,W,52,WNW,W,19,15,57,43,1013.4,1012.3,4,5,19.6,21.8,Yes,No
04/09/16,Brisbane,0,-1,12.3,24.2,0,9.2,10.5,W,24,WSW,ENE,7,13,47,34,1022.7,1020.8,1,1,18.4,22,No,No
05/09/16,Brisbane,0,-1,12,23.3,0,4.8,9.5,E,30,WSW,ESE,6,11,59,42,1028.7,1025.8,5,6,18.5,22.6,No,No
06/09/16,Brisbane,0,-1,13.1,23.3,0.2,5.4,3.9,E,28,SW,ESE,4,11,59,53,1029.2,1026.3,2,7,19.8,21.7,No,No
07/09/16,Brisbane,0,-1,15.9,23.7,0,4,7.4,E,26,SE,ESE,6,11,70,50,1029,1026.3,7,4,19.9,22.8,No,No
08/09/16,Brisbane,0,-1,13.9,24.4,0.2,3.8,9.6,E,30,E,E,9,13,58,51,1028.3,1024.9,1,4,20.9,22.9,No,No
09/09/16,Brisbane,0,-1,15.2,22.2,0,5.4,4.4,ENE,37,ENE,ENE,17,15,64,70,1024.5,1021,2,7,21.9,21.3,No,Yes
